,id,director,title,genres,revenue,vote_count,vote_average
6467,324668,Paul Greengrass,Jason Bourne,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",415484914,2386,5.9
6468,393562,Anurag Kashyap,Raman Raghav 2.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",1013926,27,7.1
6469,258489,David Yates,The Legend of Tarzan,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",356743061,2488,5.5
6470,316727,James DeMonaco,The Purge: Election Year,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",118587880,1356,6.1
6471,316023,Jake Szymanski,Mike and Dave Need Wedding Dates,"[{'id': 35, 'name': 'Comedy'}]",77068246,901,5.9
6472,278154,Galen T. Chu,Ice Age: Collision Course,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",408579038,1170,5.6
6473,345911,David F. Sandberg,Lights Out,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",148868835,1174,6.3
6474,294272,David Lowery,Pete's Dragon,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",143695338,697,6.2
6475,372411,Mandie Fletcher,Absolutely Fabulous: The Movie,"[{'id': 35, 'name': 'Comedy'}]",37915971,86,5.3
6476,337703,Michael Dudok de Wit,The Red Turtle,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",921974,241,7.6
6477,328387,Ariel Schulman,Nerve,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",85241496,2262,7.1
6478,363676,Clint Eastwood,Sully,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",238470033,2106,7.0
6479,371865,Bruno Dumont,Slack Bay,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",112481,68,5.7
6480,154441,Roberto Santucci,Till Luck Do Us Part,"[{'id': 35, 'name': 'Comedy'}]",1672940,51,6.4
6481,376812,Ali Abbas Zafar,Sultan,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",102000000,71,7.0
6482,342213,Ignacio F. Iquino,La caliente niña Julietta,"[{'id': 35, 'name': 'Comedy'}]",591696,0,0.0
6483,372297,Martin Prakkat,Charlie,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5900000,10,7.4
6484,15467,Aziz Mirza,Kismat Konnection,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",11000000,17,5.0
6485,325789,Brad Furman,The Infiltrator,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",15436808,592,6.6
6486,308266,Todd Phillips,War Dogs,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",86234523,1392,6.8
6487,351809,Daniel Calparsoro,To Steal from a Thief,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",12118661,103,6.1
6488,382322,Sam Liu,Batman: The Killing Joke,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",3775000,485,6.2
6489,173689,Bryan Foy,Lights of New York,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1200000,3,5.7
6490,376659,Scott Moore,Bad Moms,"[{'id': 35, 'name': 'Comedy'}]",183936074,1287,6.3
6491,338766,David Mackenzie,Hell or High Water,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",37589296,1304,7.2
6492,48995,Per Berglund,The Democratic Terrorist,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",3142763,3,6.0
6493,390734,Takeshi Nozue,Kingsglaive: Final Fantasy XV,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",269980,201,6.8
6494,300669,Fede Alvarez,Don't Breathe,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",157100845,1830,6.7
6495,403119,Johannes Roberts,47 Meters Down,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}]",44235023,548,5.1
6496,391995,Bruce Schooley,Hillary's America: The Secret History of the Democratic Party,"[{'id': 36, 'name': 'History'}, {'id': 99, 'name': 'Documentary'}]",13000000,28,6.6
6497,368940,Vincent Kesteloot,Robinson Crusoe,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",3342697,85,5.8
6498,376660,Kelly Fremon Craig,The Edge of Seventeen,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",18803648,952,7.3
6499,351339,Sean Ellis,Anthropoid,"[{'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",4600000,251,6.9
6500,337674,Paul Verhoeven,Elle,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2341534,498,6.6
6501,105506,B Unnikrishnan,Grandmaster,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",130000,10,6.1
6502,396535, Yeon Sang-Ho,Train to Busan,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2129768,984,7.7
6503,368031,Simon Verhoeven,Friend Request,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2400000,376,5.3
6504,336455,Ariel Schulman,Viral,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",551760,101,5.5
6505,65626,Vsevolod Plotkin,Lift,[],123182,3,3.7
6506,278924,Dennis Gansel,Mechanic: Resurrection,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",125729635,1236,5.3
6507,333484,Antoine Fuqua,The Magnificent Seven,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",162360636,2358,5.9
6508,32147,Steven Hahn,Starchaser: The Legend of Orin,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",3360800,11,6.8
6509,270774,Renny Harlin,Skiptrace,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",58500000,181,5.5
6510,376867,Barry Jenkins,Moonlight,"[{'id': 18, 'name': 'Drama'}]",65046687,1831,7.3
6511,271706,Zhang Chun,Big Fish & Begonia,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",84552250,12,6.3
6512,348668,Hans Petter Moland,A Conspiracy of Faith,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",5900000,110,6.8
6513,213681,Jared Hess,Masterminds,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",29200000,600,5.6
6514,393841,Tharun Bhascker Dhaassyam,Pelli Choopulu,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",5500000,4,7.8
6515,313297,Travis Knight,Kubo and the Two Strings,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",69929545,982,7.7
6516,95610,Sharon Maguire,Bridget Jones's Baby,"[{'id': 35, 'name': 'Comedy'}]",211952420,972,6.3
6517,283552,Derek Cianfrance,The Light Between Oceans,"[{'id': 18, 'name': 'Drama'}]",25956113,403,6.9
6518,377264,Luke Scott,Morgan,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",8810591,436,5.7
6519,317557,Mira Nair,Queen of Katwe,"[{'id': 18, 'name': 'Drama'}]",10367161,103,7.1
6520,296524,Peter Berg,Deepwater Horizon,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",121790373,1478,6.5
6521,283366,Tim Burton,Miss Peregrine's Home for Peculiar Children,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",296485719,3213,6.5
6522,346685,Tate Taylor,The Girl on the Train,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",173185859,1837,6.2
6523,369883,Steve Carr,Middle School: The Worst Years of My Life,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",19985196,70,6.9
6524,302946,Gavin O'Connor,The Accountant,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",155160045,2121,6.9
6525,347126,Harold Cronk,God's Not Dead 2,"[{'id': 18, 'name': 'Drama'}]",23507567,73,5.6
6526,366080,Pa. Ranjith,Kabali,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",74000000,21,5.9
6527,402672,Ashutosh Gowariker,Mohenjo Daro,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",16180000,26,6.7
6528,368942,Terence Davies,A Quiet Passion,"[{'id': 18, 'name': 'Drama'}]",1864266,26,7.5
6529,340485,Andrea Arnold,American Honey,"[{'id': 18, 'name': 'Drama'}]",1751330,213,6.5
6530,33714,Karen Oganesyan,I'm Staying,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",404785,6,5.8
6531,315011,Shinji Higuchi,Shin Godzilla,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",77000000,152,6.6
6532,372058,Makoto Shinkai,Your Name.,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",355298270,1030,8.5
6533,110669,Henry Koster,Wabash Avenue,"[{'id': 10402, 'name': 'Music'}]",2039000,1,7.0
6534,381691,Dileesh Pothan,Maheshinte Prathikaaram,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",230000,9,7.7
6535,340487,Kelly Reichardt,Certain Women,"[{'id': 18, 'name': 'Drama'}]",1130466,65,6.3
6536,377273,Kleber Mendonça Filho,Aquarius,"[{'id': 18, 'name': 'Drama'}]",285930,97,7.5
6537,347033,Meera Menon,Equity,"[{'id': 18, 'name': 'Drama'}]",1605463,40,5.8
6538,36046,Russell Holt,The Work and the Glory,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3347647,7,6.1
6539,14631,Sterling Van Wagenen,The Work and the Glory II: American Zion,"[{'id': 18, 'name': 'Drama'}]",2025032,6,8.0
6540,32523,Sterling Van Wagenen,The Work and the Glory III: A House Divided,"[{'id': 18, 'name': 'Drama'}]",1325092,2,7.5
6541,324786,Mel Gibson,Hacksaw Ridge,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",175302354,3294,7.8
6542,65839,Aleksey Balabanov,It Doesn't Hurt Me,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1110566,9,5.9
6543,293767,Ang Lee,Billy Lynn's Long Halftime Walk,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",30930984,158,5.9
6544,351211,Adam Wingard,Blair Witch,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",45172994,590,4.9
6545,325346,John Krasinski,The Hollars,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1016985,81,6.4
6546,339419,Jeff Nichols,Loving,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8996802,275,6.5
6547,284564,Rob Zombie,31,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",779820,193,4.9
6548,258230,Juan Antonio Bayona,A Monster Calls,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",46652768,1023,6.8
6549,329865,Denis Villeneuve,Arrival,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",203388186,5729,7.2
6550,332210,Nicholas Stoller,Storks,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",182379278,706,6.7
6551,377447,Ding Sheng,Railroad Tigers,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",102205175,22,6.2
6552,411268,Jazz Boon,Line Walker,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",88658655,11,5.6
6553,393559,Claude Barras,My Life as a Zucchini,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",292279,215,7.7
6554,376565,Aleksey Mizgiryov,The Duelist,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",6101904,20,6.0
6555,68044,Antony J. Bowman,Paperback Hero,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1369280,10,6.5
6556,339967,Nacho Vigalondo,Colossal,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",3021345,394,6.2
6557,313369,Damien Chazelle,La La Land,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",445435700,4745,7.9
6558,375315,Asghar Farhadi,The Salesman,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2402067,158,7.1
6559,369885,Robert Zemeckis,Allied,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",119520023,1415,6.6
6560,207932,Ron Howard,Inferno,"[{'id': 53, 'name': 'Thriller'}]",220021259,2316,5.7
6561,331313,Greg Mottola,Keeping Up with the Joneses,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",29918745,608,5.9
6562,335796,Mike Flanagan,Ouija: Origin of Evil,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",81705746,735,5.8
6563,136799,Walt Dohrn,Trolls,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",346864462,1054,6.7
6564,81463,Paul Grau,Mad Foxes,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",161362,10,6.2
6565,286567,Stewart Hendler,Max Steel,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",6272403,234,5.1
6566,412924,Mat Whitecross,Supersonic,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",226286,52,7.5
6567,402298,Mick Jackson,Denial,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",4073489,161,6.5
6568,343611,Edward Zwick,Jack Reacher: Never Go Back,"[{'id': 28, 'name': 'Action'}]",162146076,1843,5.3
6569,334541,Kenneth Lonergan,Manchester by the Sea,"[{'id': 18, 'name': 'Drama'}]",75026965,1553,7.5
6570,334543,Garth Davis,Lion,"[{'id': 18, 'name': 'Drama'}]",140302754,1699,8.0
6571,415214,Dante Lam,Operation Mekong,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",173000000,30,6.8
6572,397243,André Øvredal,The Autopsy of Jane Doe,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",5972942,799,6.3
6573,27953,Ömer Vargı,Kabadayı,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",10161213,13,6.8
6574,338964,Mark Waters,Bad Santa 2,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",17782178,216,5.0
6575,355065,Lars Kraume,The People vs. Fritz Bauer,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",148461,33,6.5
6576,340402,David E. Talbert,Almost Christmas,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",42487325,195,5.4
6577,16766,Shinji Higuchi,Japan Sinks,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",47636016,9,4.2
6578,361777,Alberto Rodríguez,Smoke & Mirrors,"[{'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",2387127,50,6.7
6579,250895,Vladimir Toropchin,Ivan Tsarevich & the Grey Wolf 2,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",18315000,5,6.4
6580,370545,Darina Shmidt,Ivan Tsarevich & the Grey Wolf 3,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",9409000,4,7.0
6581,345920,David Frankel,Collateral Beauty,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",87416021,1553,6.9
6582,33065,Konstantin Bronzit,Alesha Popovich and Tugarin the Dragon,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1730000,20,6.1
6583,33534,Ilya Maksimov,Nikitich and The Dragon,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",3468423,14,6.4
6584,392142,Jonathan Barré,Max & Leon,"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}]",7900000,202,6.7
6585,347026,Amma Asante,A United Kingdom,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",13819139,84,6.5
6586,329981,Farren Blackburn,Shut In,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",13082071,162,4.8
6587,378064,Naoko Yamada,A Silent Voice,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",19606617,157,8.1
6588,299641,Jonathan Kesselman,Jimmy Vestvood: Amerikan Hero,"[{'id': 35, 'name': 'Comedy'}]",230069,14,5.4
6589,277834,John Musker,Moana,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",643034466,3471,7.3
6590,376866,Pablo Larraín,Jackie,"[{'id': 18, 'name': 'Drama'}]",13960394,737,6.5
6591,384682,Will Speck,Office Christmas Party,"[{'id': 35, 'name': 'Comedy'}]",114501299,541,5.4
6592,363093,Park Hoon-Jung,The Tiger: An Old Hunter's Tale,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",11083449,17,7.5
6593,365942,Peter Chelsom,The Space Between Us,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",14793385,564,7.2
6594,330459,Gareth Edwards,Rogue One: A Star Wars Story,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",1056057273,5111,7.4
6595,259695,Ben Affleck,Live by Night,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",22678555,416,6.2
6596,381288,M. Night Shyamalan,Split,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",276921998,4461,7.0
6597,346672,Anna Foerster,Underworld: Blood Wars,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",81093313,1619,5.2
6598,376290,John Madden,Miss Sloane,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3500605,317,7.2
6599,291328,Warren Beatty,Rules Don't Apply,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3885342,103,5.9
6600,422603,Ganesh Raj,Aanandam,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2300000,7,6.4
6601,381374,Abrid Shine,Action Hero Biju,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2500000,6,7.7
6602,274870,Morten Tyldum,Passengers,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",303144152,4134,6.7
6603,381284,Theodore Melfi,Hidden Figures,"[{'id': 18, 'name': 'Drama'}]",230698791,2178,7.8
6604,393457,Denzel Washington,Fences,"[{'id': 18, 'name': 'Drama'}]",64414761,750,6.7
6605,332979,Ben Younger,Bleed for This,"[{'id': 18, 'name': 'Drama'}]",6174491,192,6.7
6606,52939,Sergei Glezin,Tri bogatyrya i Shamakhanskaya tsaritsa,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",19010585,15,5.6
6607,342737,Mike Mills,20th Century Women,"[{'id': 18, 'name': 'Drama'}]",5816211,213,7.3
6608,311324,Zhang Yimou,The Great Wall,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",331957105,1465,5.8
6609,310307,John Lee Hancock,The Founder,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",23964782,855,7.0
6610,47121,Eloy de la Iglesia,The Priest,"[{'id': 18, 'name': 'Drama'}]",302553,1,5.0
6611,111708,Eloy de la Iglesia,The Tobacconist of Vallecas,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",312010,9,5.8
6612,98596,Eloy de la Iglesia,Overdose,"[{'id': 18, 'name': 'Drama'}]",1334173,5,5.1
6613,115903,Eloy de la Iglesia,Colegas,"[{'id': 18, 'name': 'Drama'}]",646714,2,7.3
6614,114051,Eloy de la Iglesia,Candy Razors,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",680224,6,6.2
6615,115894,Eloy de la Iglesia,The deputy,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",631083,2,5.0
6616,356305,John Hamburg,Why Him?,"[{'id': 35, 'name': 'Comedy'}]",118034273,1203,6.3
6617,335797,Garth Jennings,Sing,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",632443719,2363,6.8
6618,413543,Gauri Shinde,Dear Zindagi,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",3376375,46,6.9
6619,121856,Justin Kurzel,Assassin's Creed,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",240697856,2776,5.4
6620,266500,Jean-François Pouliot,Dr. Cabbie,"[{'id': 35, 'name': 'Comedy'}]",223003,14,5.7
6621,381289,Lasse Hallström,A Dog's Purpose,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",194647323,657,6.6
6622,360814,Nitesh Tiwari,Dangal,"[{'id': 18, 'name': 'Drama'}]",310000000,140,8.0
6623,195590,Eran Creevy,Collide,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",4811525,164,5.5
6624,388399,Peter Berg,Patriots Day,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",50548152,631,6.8
6625,334524,Stephen Gaghan,Gold,"[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",7227038,403,6.6
6626,342473,Éric Warin,Ballerina,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2351359,415,7.1
6627,262841,Chris Wedge,Monster Trucks,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",64493915,209,6.0
6628,324542,Baran bo Odar,Sleepless,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",32540674,345,5.8
6629,340837,Gore Verbinski,A Cure for Wellness,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",26559557,939,6.0
