,id,director
38928,353163,Ricardo Trogi
38929,278247,Khoa Lê
38930,374052,Anna Biller
38931,382322,Sam Liu
38932,125495,Serge Leroy
38933,173689,Bryan Foy
38934,138061,Sean Dunne
38935,174354,Sean Dunne
38936,303856,Daniele Grieco
38937,190163,James Cruze
38938,156335,B. Reeves Eason
38939,79596,Miloš Makovec
38940,50688,Juan Ibáñez
38941,77864,Anurag Kashyap
38942,42591,Jesús Franco
38943,12602,Harald Reinl
38944,42717,John Llewellyn Moxey
38945,185752,Jürgen Goslar
38946,109636,Ivan Nagy
38947,165644,Takeo Nakamura
38948,101185,Peter Duffell
38949,29924,Buzz Kulik
38950,387444,Geoffrey Sax
38951,79106,Bill Corcoran
38952,108432,Peter Sasdy
38953,35165,Alejandro Jodorowsky
38954,165401,Gene Quintano
38955,18560,Jean Flynn
38956,24057,Jean Flynn
38957,73772,John Henderson
38958,38622,Andy Wilson
38959,183073,Miguel Lluch
38960,76199,Chris Corey
38961,38494,William Nigh
38962,161796,Colbert Clark
38963,104185,Jeff Burr
38964,27144,Walter Summers
38965,26921,Denison Clift
38966,352694,Yûichi Satô
38967,376659,Scott Moore
38968,338766,David Mackenzie
38969,310888,Richard Tanne
38970,373473,Ira Sachs
38971,377587,Deon Taylor
38972,48995,Per Berglund
38973,330070,Takashi Miike
38974,390734,Takeshi Nozue
38975,383869,Eric Lavaine
38976,46744,Aleksandr Uralsky
38977,47535,Jamie Payne
38978,388192,Alper Mestçi
38979,404073,Oliver Irving
38980,67617,Fábio Barreto
38981,397365,Nishikant Kamat
38982,190326,Kote Mardjanishvili
38983,140423,Moshé Mizrahi
38984,347642,Chad Archibald
38985,84275,Law Kei
38986,393184,Mohamed Diab
38987,62592,James Hayman
38988,140894,Paul Verhoeven
38989,27154,Jung Ji-woo 
38990,207558,Marlon Riggs
38991,63423,Jessica Yu
38992,300669,Fede Alvarez
38993,378570,Luca Vecchi
38994,333846,Goran Radovanović
38995,288504,Jason Michael Brescia
38996,405653,Cris Jones
38997,403119,Johannes Roberts
38998,380762,Vicky Wong
38999,370178,Colin Cairnes
39000,340712,Justin Webster
39001,391995,Bruce Schooley
39002,63859,Hollingsworth Morse
39003,173385,Yorgos Lanthimos
39004,113262,Nick Holt
39005,158741,Lindsay Anderson
39006,82929,Patrick Wang
39007,4288,Andrew Davis
39008,266036,Asia Argento
39009,60700,Khaled Marei
39010,407298,Mounir Chakor
39011,353732,Jamie M. Dagg
39012,388347,Charles Barker
39013,365709,Pablo Hernando
39014,106618,Peter Medak
39015,123628,Colin Gregg
39016,120729,John Schlesinger
39017,198491,Alan Bridges
39018,154399,Jerzy Skolimowski
39019,47034,Mihalis Kakogiannis
39020,54583,Peter O'Brian
39021,368940,Vincent Kesteloot
39022,118195,Héctor Olivera
39023,338079,Riccardo Paoletti
39024,334304,Christian Duguay
39025,340119,Sebastiano Rizzo
39026,62009,Ariel Zeitoun
39027,54107,Greg Antonacci
39028,49855,Jay Russell
39029,408140,Kenneth Kokin
39030,378607,Reinert Kiil
39031,228496,Bernard Rose
39032,268893,Phil Vischer
39033,273127,Phil Vischer
39034,314580,Chris Olsen
39035,273312,Tim Hodge
39036,314601,Mike Nawrocki
39037,273296,Mike Nawrocki
39038,275136,Mike Nawrocki
39039,273578,Tim Hodge
39040,273309,Mike Nawrocki
39041,273149,Tim Hodge
39042,273205,Brian Roberts
39043,335509,Albert S. Rogell
39044,314420,Dan Berk
39045,293093,Daniel Wise
39046,180691,James Hale
39047,20846,Anna Chi
39048,43035,George Cukor
39049,390584,Justin Kelly
39050,358615,Howard Bretherton
39051,112699,Muzhi Yuan
39052,86360,David Butler
39053,282040,Burt Kennedy
39054,32091,Peter Pau
39055,396395,Neill Fearnley
39056,40717,Bernard Vorhaus
39057,230058,Todd Verow
39058,168541,Goran Paskaljević
39059,246381,Tyler Perry
39060,168552,Tom Shoval
39061,199916,Robbe De Hert
39062,324277,Stephen Kijak
39063,390989,Anthony C. Ferrante
39064,382079,Jeremy Konner
39065,376660,Kelly Fremon Craig
39066,407789,M.A. Taylor
39067,50497,Pat Holden
39068,256885,Réka Bucsi
39069,268666,Lara Perez Takagi
39070,393367,Tearepa Kahi
39071,302323,Tom O'Brien
39072,403130,Travis Zariwny
39073,82942,Michael Lindsay-Hogg
39074,21452,Kenji Kodama
39075,28808,Kenji Kodama
39076,159550,Gregg Champion
39077,404567,John Peyser
39078,79163,Tom Caltabiano
39079,309579,Andrea Kalin
39080,351339,Sean Ellis
39081,309886,Jean-François Richet
39082,352695,Jeff Baena
39083,366656,Jean-François Pouliot
39084,394632,Pierre Morath
39085,337674,Paul Verhoeven
39086,299780,John Goldschmidt
39087,254679,Yôji Yamada
39088,397520,John Kent Harrison
39089,399894,William Kaufman
39090,391477,Herman Yau
39091,64133,Marguerite Duras
39092,149026,Herbert Ross
39093,258945,Marcel Łoziński
39094,241396,George Lazopoulos
39095,56531,Mladen Đorđević
39096,150084,Martyn Atkins
39097,292298,Daniel J. Woolsey
39098,94502,Roger Christian
39099,50461,Hiroaki Matsuyama
39100,166610,Norm McCabe
39101,329024,Patrick O'Brien
39102,17376,Michel Spinosa
39103,77649,Lawrence Huntington
39104,396269,Bruno Vailati
39105,105506,B Unnikrishnan
39106,399097,Anu Aun
39107,392554,Triin Ruumet
39108,65442,Felicitas Korn
39109,198057,Ishai Setton
39110,268956,Sean Jackson
39111,296472,Dale Fabrigar
39112,141267,Charlotte Brandström
39113,396535, Yeon Sang-Ho
39114,138115,Richard Holm
39115,138118,Richard Holm
39116,136071,Anders Nilsson
39117,133879,Charlotte Brandström
39118,24024,Richard Holm
39119,24025,Richard Holm
39120,229007,Marcus Olsson
39121,389614,Per Hanefjord
39122,231811,Rickard Petrelius
39123,168056,Richard Holm
39124,168057,Jörgen Bergmark
39125,231812,Rickard Petrelius
39126,210019,Robert Parrish
39127,109020,Robert Parrish
39128,185154,James Ivory
39129,105848,Giuseppe Rosati
39130,105672,Giuseppe Rosati
39131,260883,Giuseppe Rosati
39132,147643,Quentin Masters
39133,49635,Julie Dash
39134,368031,Simon Verhoeven
39135,376579,Martin Owen
39136,356901,Maris Curran
39137,403593,Todd Kessler
39138,26803,Brian Gibson
39139,402446,Rob Connolly
39140,336455,Ariel Schulman
39141,407389,Thomas Della Bella
39142,384111,Manfred Vainokivi
39143,256916,Jaime Chávarri
39144,31111,Marco Amenta
39145,336265,Joe Begos
39146,306966,Alberto Marini
39147,184799,Sidney Lumet
39148,149320,Joseph L. Mankiewicz
39149,57666,Sidney Lumet
39150,183889,Sidney Lumet
39151,177474,Sidney Lumet
39152,41125,Igor Auzins
39153,373471,Steven Caple Jr.
39154,118490,Charles Chauvel
39155,375384,Paul Emerson
39156,403173,Doesjka van Hoogdalem
39157,262755,Robert Kramer
39158,32013,Russell Michaels
39159,319998,Laura Bispuri
39160,32556,Chuck Vinson
39161,402042,José Luis López-Linares
39162,180859,Paolo Franchi
39163,238475,Aaron Seltzer
39164,179573,Martin Laroche
39165,35297,Simon Staho
39166,5856,Svend Wam
39167,182583,Kirk Caouette
39168,66623,Richard W. Bean
39169,190967,Michelle Schumacher
39170,142093,Kim Eun-tae
39171,118946,Birger Larsen
39172,80670,Vyacheslav Ross
39173,99758,Craig Lahiff
39174,47397,Torgny Wickman
39175,92391,Nirpal Bhogal
39176,25356,Steve Woo
39177,57733,David A. Cross
39178,68551,Erik Van Looy
39179,56296,Faith Granger
39180,49261,Daniel Zirilli
39181,17144,Scott Ziehl
39182,27391,Paul Ziller
39183,34989,Damjan Kozole
39184,20782,Parviz Saghizadeh
39185,61999,Maciej Slesicki
39186,59317,Eric Stanze
39187,48837,Scott Leberecht
39188,41203,Robert A. Masciantonio
39189,35733,Shane Ryan
39190,55774,Anna Brownfield
39191,93685,Stephan Brenninkmeijer
39192,65626,Vsevolod Plotkin
39193,46927,René Vilbre
39194,27595,Dean Murphy
39195,22745,Jesse James Miller
39196,41182,Thomas Jahn
39197,132765,Adam Meyerowitz
39198,347757,Padraig Reynolds
39199,248781,Clint Kelly
39200,123858,Thomas Jason Davis
39201,310602,Mikkel Nørgaard
39202,211505,Hasan Karacadag
39203,362736,Jesse Thomas Cook
39204,300402,Brahim Chkiri
39205,381767,Ali Abbasi
39206,161915,Robert Kramer
39207,50181,Marcel L'Herbier
39208,278924,Dennis Gansel
39209,26911,Christopher Menaul
39210,374471,Gabe Klinger
39211,86096,Jean-Marc Turine
39212,57395,Jia Zhangke
39213,355998,Eric Khoo
39214,42084,Pat O'Connor
39215,369019,Justin Hardy
39216,199929,Christine Molloy
39217,376482,Jay Karas
39218,332285,Danny Perez
39219,294795,Alexandre Aja
39220,333484,Antoine Fuqua
39221,225534,Jack Bond
39222,405325,Ian Harris
39223,407375,Don Michael Paul
39224,407455,Art Camacho
39225,266400,James Rouse
39226,401123,Nicholas Gyeney
39227,56552,Brent Shields
39228,42560,Frank Lin
39229,319092,Chad Gracia
39230,404117,Duki Dror
39231,377516,Brian Welsh
39232,129006,Marcus Cole
39233,20583,Michael Landon Jr.
39234,30975,Mark Griffiths
39235,49857,Harvey Frost
39236,21636,Lou Diamond Phillips
39237,25182,David S. Cass Sr.
39238,81450,David S. Cass Sr.
39239,87311,Bradford May
39240,32147,Steven Hahn
39241,270774,Renny Harlin
39242,33317,William Heise
39243,144421,Max Skladanowsky
39244,29890,Fred Olen Ray
39245,99313,Claude Lelouch
39246,207413,Emma Davie
39247,380856,Mike Young
39248,308174,Sinan Akkuş
39249,407613,Brian Posehn
39250,376867,Barry Jenkins
39251,271706,Zhang Chun
39252,348668,Hans Petter Moland
39253,322903,Jay Dockendorf
39254,19723,Steve Bendelack
39255,71559,Katell Quillévéré
39256,87343,James Keach
39257,82686,Lorenz Knauer
39258,267497,Alan Perry
39259,260916,Desmond Saunders
39260,69870,Roger Christian
39261,82405,Abbas Fahdel
39262,134390,Shimon Dotan
39263,389868, Yeon Sang-Ho
39264,294047,Mark Edwin Robinson
39265,36926,Rory Kennedy
39266,138543,Eliaichi Kimaro
39267,228034,Martin Guigui
39268,381044,Jesse Moss
39269,330982,Brady Corbet
39270,358332,Mathieu Auvray
39271,77660,Zoltán Fábri
39272,88558,Jack Lee
39273,26945,Morio Asaka
39274,91921,Adam Cornelius
39275,381356,Igor Gotesman
39276,213681,Jared Hess
39277,347763,Ruth Platt
39278,63959,Tom Hanson
39279,21837,John Murlowski
39280,332212,Jason Murphy
39281,393841,Tharun Bhascker Dhaassyam
39282,36375,Mark Robson
39283,85814,Mark Robson
39284,172104,Lowell Sherman
39285,68139,Conor McPherson
39286,376651,Carmen Marron
39287,300596,Álvaro Fernández Armero
39288,247773,Edward Buzzell
39289,248694,Rob Moretti
39290,376581,Joe Syracuse
39291,392572,Tinu Suresh Desai
39292,340213,Dan Rickard
39293,342562,Mark Brownlow
39294,44902,Arthur Lubin
39295,232860,Arthur Lubin
39296,404141,Andrew Dominik
39297,176568,Teuvo Tulio
39298,126402,John Douglas
39299,336220,Roberto Minervini
39300,324345,Jack Pettibone Riccobono
39301,347751,Victor Zarcoff
39302,313297,Travis Knight
39303,358243,Sina Ataeian Dena
39304,164580,Ken Loach
39305,381255,Pierre Godeau
39306,274902,Steve Reeves
39307,95610,Sharon Maguire
39308,283552,Derek Cianfrance
39309,377264,Luke Scott
39310,317557,Mira Nair
39311,296524,Peter Berg
39312,283366,Tim Burton
39313,346685,Tate Taylor
39314,369883,Steve Carr
39315,302946,Gavin O'Connor
39316,339927,Leslie Small
39317,343010,Jenna Ricker
39318,8893,Daniel LeConte
39319,292948,Pola Rapaport
39320,181553,Fred Coe
39321,380879,Dominik Moll
39322,376847,Lee Yoon-jeong-II
39323,381418,Vinay Sapru
39324,296865,Rodrigo Plá
39325,394051,Raymond Yip Wai-Man
39326,379887,Hyeon-jin Park
39327,382399,Michael Damian
39328,247414,Nia Dinata
39329,385962,Kwak Jae-yong
39330,39061,Riri Riza
39331,286239,Nia Di Nata
39332,391629,Sabbir Khan
39333,317930,Enrique Begné
39334,373200,Chen Sicheng
39335,393441,Rohit Dhawan
39336,400247,Mohana Krishna Indraganti
39337,347126,Harold Cronk
39338,294221,Randall Wright
39339,391779,Farhad
39340,366080,Pa. Ranjith
39341,390437,R. Balki
39342,406429,Koan Hui On
39343,402672,Ashutosh Gowariker
39344,260240,Putrama Tuta
39345,407887,John H. Lee
39346,358505,German Kral
39347,384641,Cho Jung-rae
39348,384573,Andrew Rossi
39349,137072,Tom Shkolnik
39350,41844,David Yates
39351,110130,Richard Pepin
39352,378195,Lonny Price
39353,72640,Graham Heid
39354,342588,Ryoutarou Makihara
39355,225038,Yevgeni Bauer
39356,146893,Tom Van Avermaet
39357,346564,Nicolas Charlet
39358,368942,Terence Davies
39359,407518,Jasmin Dizdar
39360,331583,Courtney Hunt
39361,348677,Mads Matthiesen
39362,267800,Fernando Lebrija
39363,340485,Andrea Arnold
39364,409676,Allan Francovich
39365,139521,Vishal Bhardwaj
39366,245622,Robert Mugge
39367,231020,Daniele Gaglianone
39368,403936,Marcus Raboy
39369,297399,Ryan Polito
39370,262786,Giulio Base
39371,231145,Jay Chapman
39372,370664,Mark W. Curran
39373,27605,Emilio Martínez Lázaro
39374,267590,Emil Weiss
39375,49199,Andrew Lau
39376,378450,Paloma Aguilera Valdebenito
39377,261872,James Gilbert
39378,374003,Pieter van Huystee
39379,21799,Rospo Pallenberg
39380,78715,Ivan Sen
39381,86970,Russell Mulcahy
39382,218408,Eric Laneuville
39383,63877,Susan Seidelman
39384,42944,David VonAllmen
39385,53245,Paul Ziller
39386,52925,Sheldon Larry
39387,100490,John Erman
39388,267802,Christopher Hool
39389,258026,Nikos Panayotopoulos
39390,237506,Nikos Grammatikos
39391,15959,Anders Rønnow Klarlund
39392,202764,Vasilis Georgiadis
39393,47234,Renos Haralambidis
39394,64961,Pasquale Festa Campanile
39395,75452,Per-Olav Sørensen
39396,2324,George Gallo
39397,374617,Daniel Ragussis
39398,361069,Michal Vinik
39399,378503,Emir Baigazin
39400,383064,Rachid Bouchareb
39401,278738,Nigel DeFriez
39402,205361,Clark Johnson
39403,339792,Ricky Gervais
39404,44749,Mastan Alibhai Burmawalla
39405,28340,Adam Rifkin
39406,39449,Joe Hart
39407,270851,Jason Cullen Bressack
39408,86713,Denis Rabaglia
39409,61686,Laïla Marrakchi
39410,47325,Nour Eddine Lakhmari
39411,134908,Jamal Belmahi
39412,186372,Robert Kramer
39413,261581,Louis C.K.
39414,407897,Byrd McDonald
39415,36918,Martin Frič
39416,375950,Thomas Lilti
39417,383559,Klaus Händl
39418,305956,Sam Jones
39419,74199,Jan Hřebejk
39420,369443,Yun Jun-hyung
39421,140380,Cho Keun-Hyun
39422,381034,Billy O'Brien
39423,407048,Kevin Dunn
39424,287603,Steven Feinartz
39425,48250,Igor Skofic
39426,279842,Virginia Onorato
39427,142966,Nick McKinney
39428,336736,Bill D'Elia
39429,33495,Carlo Vanzina
39430,246829,Francesco Calogero
39431,239783,Davide Ferrario
39432,77137,Giovanni Veronesi
39433,77147,Marco Risi
39434,46028,Gabriele Salvatores
39435,58773,Gabriele Salvatores
39436,41583,Gabriele Salvatores
39437,124202,Francesco Massaro
39438,73755,Carlo Vanzina
39439,38289,Carlo Vanzina
39440,42290,Renzo Arbore
39441,45037,Ben Wolfinsohn
39442,287982,Ken Powell
39443,363969,Kinga Debska
39444,125926,Allan Edwall
39445,105734,Hans Alfredson
39446,139195,Jan Halldoff
39447,162818,Carl-Gustav Nykvist
39448,197528,Göran du Rées
39449,128900,Kjell Grede
39450,119769,Bo Widerberg
39451,228432,Per Berglund
39452,136238,Colin Nutley
39453,34527,Per Berglund
39454,125882,Sven Nykvist
39455,22615,Stewart Sugg
39456,57500,Maria Lindberg
39457,78098,Juanita Wilson
39458,32034,Geoffrey Reeve
39459,253817,Femke Wolting
39460,357786,Tatsuya Oishi
39461,55426,Nobuyoshi Habara
39462,55431,Nobuyoshi Habara
39463,55430,Nobuyoshi Habara
39464,55435,Nobuyoshi Habara
39465,55437,Nobuyoshi Habara
39466,55438,Nobuyoshi Habara
39467,225745,Takuya Sato
39468,40627,Philippe Muyl
39469,20072,Étienne Chatiliez
39470,357390,Hiroyuki Seshita
39471,296917,塩谷 直義
39472,412214,Tiina Lymi
39473,357837,David Winters
39474,316784,Mark Steven Grove
39475,98370,Kristy Guevara-Flanagan
39476,33714,Karen Oganesyan
39477,287623,Debbie Tucker Green
39478,135990,Scott Graham
39479,184341,Jonathan Jakubowicz
39480,280416,Reggie Rock Bythewood
39481,238204,Behnam Behzadi
39482,407965,Géza Kaszás
39483,358807,Anna Rose Holmer
39484,352890,Chad Hartigan
39485,59858,Marco Bechis
39486,310442,Roger Michell
39487,360321,Buz Alexander
39488,356757,Carlo Lavagna
39489,316074,Claudia Lorenz
39490,333367,Fabienne Berthaud
39491,273080,Jed Rigney
39492,43701,Michael Apted
39493,290290,Tom Harper
39494,174552,Yevgeni Bauer
39495,360809,Ben Sharrock
39496,197446,Milan Luthria
39497,344906,Mike Mendez
39498,115929,Dennis Bots
39499,366324,Matthew McDuffie
39500,315011,Shinji Higuchi
39501,174895,Cheslav Sabinsky
39502,132030,Svetlana Baskova
39503,394223,Fred Olen Ray
39504,402331,Roel Reiné
39505,52954,Chuck Jones
39506,412678,Keoni Waxman
39507,412519,Bille Woodruff
39508,36161,Fyodor Khitruk
39509,164990,Satyajit Ray
39510,40790,Jerry Hopper
39511,351242,Clea DuVall
39512,291351,Gus Van Sant
39513,54837,Alex Cox
39514,270251,David Maysles
39515,16257,Jirô Kanai
39516,320037,Josefina Molina
39517,63186,Liliana Cavani
39518,36163,Fyodor Khitruk
39519,94055,Douglas Schwartz
39520,352492,Christopher Louie
39521,199644,Jan Hřebejk
39522,369202,Taneli Mustonen
39523,302818,Michael Matheson Miller
39524,395985,Michael Pitiot
39525,51822,Fernando Sariñana
39526,85483,Steven Spielberg
39527,372058,Makoto Shinkai
39528,361705,Pedro Rivero
39529,373397,Luís Galvão Teles
39530,63700,Bruce McDonald
39531,206260,Jay Chou
39532,97513,Stan Brakhage
39533,398633,Marcus Raboy
39534,62726,Oksana Bayrak
39535,66824,Ben Sharpsteen
39536,173662,Claude Binyon
39537,110669,Henry Koster
39538,172259,John Weidner
39539,34219,Luis Lopez
39540,50717,Norman Foster
39541,89068,Rodney McDonald
39542,380734,Justin Price
39543,41025,Bill L. Norton
39544,288503,John Llewellyn Moxey
39545,27696,Mark Vadik
39546,175587,Robert F. McGowan
39547,180095,Andrew Robertson
39548,265314,José Manuel Cravioto
39549,253277,Andy Landen
39550,111312,Edwin L. Marin
39551,398137,Jonathan Parker
39552,89984,Paul Sloane
39553,44173,Irving Reis
39554,85196,Don Jones
39555,116514,Shan Serafin
39556,119374,Leonel Vieira
39557,44328,Georges Méliès
39558,171346,William Clemens
39559,188001,Ray Enright
39560,44868,Gregory Ratoff
39561,413232,Herbert Wilcox
39562,413235,George Sherman
39563,372640,Michel Leclerc
39564,295621,Najwa Najjar
39565,382873,Zrinko Ogresta
39566,377852,Doris Dörrie
39567,298662,David Maysles
39568,20413,Indra Kumar
39569,318277,Jean Carlomusto
39570,314404,Vittorio Taviani
39571,169355,Frank Tuttle
39572,111582,Elliott Nugent
39573,108220,George Marshall
39574,96700,Victor Schertzinger
39575,128669,Victor Schertzinger
39576,74130,Frank Tuttle
39577,113841,Elliott Nugent
39578,285400,Hal Walker
39579,43500,Mark Sandrich
39580,85840,George Seaton
39581,46014,Elliott Nugent
39582,364690,Chad L. Scheifele
39583,111031,Frank Tashlin
39584,252853,Ted Post
39585,22240,Claude Zidi
39586,22623,Claude Zidi
39587,36162,Геннадий Сокольский
39588,40235,Joseph Barbera
39589,375573,Michelle Walshe
39590,336212,Ida Panahandeh
39591,114499,James Algar
39592,111326,Matthew Mishory
39593,114503,James Algar
39594,102743,Lawrence Michael Levine
39595,189888,Robert Ellis Miller
39596,278041,Bhadran
39597,381691,Dileesh Pothan
39598,130062,Max Linder
39599,410965,Jay Karas
39600,189291,José Luis García Sánchez
39601,103218,Emidio Greco
39602,60067,Gianni Amelio
39603,108437,Carlo Vanzina
39604,64386,André Delvaux
39605,63269,Giuseppe Ferrara
39606,198518,Miguel Littín 
39607,105693,Francesco Maselli
39608,113629,Groupe Dziga Vertov
39609,214041,Vittorio Taviani
39610,187744,Gianni Puccini
39611,80441,Elio Petri
39612,225940,Vittorio Taviani
39613,180680,Sajid Khan
39614,46040,Farah Khan
39615,75896,David Dhawan
39616,26153,Rumi Jaffery
39617,147767,Ashish R. Mohan
39618,356191,Marcin Wrona
39619,58051,Sajid Khan
39620,399814,Maz Jobrani
39621,69775,Mohit Suri
39622,168114,Vishesh Bhatt
39623,351037,Robin Pront
39624,411802,Curt Geda
39625,188489,James Nguyen
39626,245692,Michel Hazanavicius
39627,152625,Priyadarshan
39628,210737,Sangeeth Sivan
39629,411822,Adoor Gopalakrishnan
39630,365339,Gary Lundgren
39631,352582,Kenny Young
39632,390497,Kim Seong-hoon
39633,175597,Aleksandr Sanin
39634,58365,Chu Yen-ping
39635,381069,Zach Clark
39636,47699,Filippos Koutsaftis
39637,340487,Kelly Reichardt
39638,392807,Juho Kuosmanen
39639,377273,Kleber Mendonça Filho
39640,259246,Mark Haber
39641,37202,Kurt Hale
39642,73690,William Hanna
39643,275771,John Fortenberry
39644,333127,John Fortenberry
39645,333126,Joel Gallen
39646,296193,Joel Gallen
39647,329690,Joel Gallen
39648,334461,Joel Gallen
39649,390782,Justin Krook
